Date,Publisher,Spend_USD
2024-06,pastemagazine.com,631.5226
2024-06,payscale.com,7.3886
2024-06,pcgamesn.com,952.0909
2024-06,pcinvasion.com,4.2536
2024-06,"pcmag.com (Ziff Davis, Inc.)",3342.3817999999997
2024-06,pcworld.com (IDG Network),660.0289
2024-06,peacefmonline.com,0.4703
2024-06,pennysaverguide.com,1.9879
2024-06,people.com (Meredith),21665.0426
2024-06,perfectgame.org,667.2678000000001
2024-06,petfinder.com,419.9497
2024-06,petsreporter.com,60.3977
2024-06,phonearena.com,12916.6083
2024-06,physicsclassroom.com,450.2498
2024-06,picresize.com,345.5194
2024-06,pillsbury.com,258.866
2024-06,pilotonline.com,122.4624
2024-06,pinchofnom.com,3.3264
2024-06,planetware.com,4.2548
2024-06,playbill.com,9623.0305
2024-06,pnj.com (Gannett),569.9545
2024-06,pocket-lint.com,6.0005
2024-06,pocketsense.com,24.0233
2024-06,poki.com,44.2971
2024-06,politicalwire.com,203.673
2024-06,politico.eu,175.9965
2024-06,politifact.com,5443.1471
2024-06,polygon.com (Vox Media),3914.0861
2024-06,popsugar.com (PopSugar),4666.9061
2024-06,popularmechanics.com (Hearst Digital),4293.6566
2024-06,poshmark.com,18939.0053
2024-06,post-gazette.com,214.4009
2024-06,poststar.com,179.9434
2024-06,powerball.com,82.11070000000001
2024-06,pressherald.com,1453.5206
2024-06,pressofatlanticcity.com,144.9303
2024-06,pride.com,600.7284
2024-06,prideofdetroit.com,20.9928
2024-06,printabulls.com,89.8776
2024-06,proboards.com,2936.0055
2024-06,progameguides.com,3353.5129
2024-06,programiz.com,607.3774
2024-06,prospect.org,641.4286
2024-06,prothomalo.com,997.6822
2024-06,providencejournal.com,1733.7717
2024-06,psu.com,2.8433
2024-06,psychcentral.com,257.3374
2024-06,psychologyjunkie.com,2.7631
2024-06,publicschoolreview.com,826.9875
2024-06,punchbowl.com,512.4858
2024-06,punchng.com,1555.3716
2024-06,purewow.com,35.0939
2024-06,qctimes.com,4.9551
2024-06,qlouisville.com,0.1837
2024-06,qualityhealth.com,74.197
2024-06,queerty.com,5577.776
2024-06,quickanddirtytips.com,2767.5951
2024-06,quizdaily.com,272.4348
2024-06,quizlet.com,78.89659999999999
2024-06,quizyourfriends.com,32.3066
2024-06,qz.com,1253.0646000000002
2024-06,rachaelrayshow.com,186.9622
2024-06,ratemds.com,519.2277
2024-06,ratemyjob.com,50.5473
2024-06,ratemyprofessors.com,10608.3921
2024-06,rbj.net,84.9852
2024-06,rd.com (Reader's Digest),2261.2327
2024-06,readingeagle.com,376.7111
2024-06,realclearpolitics.com,608.8783999999999
2024-06,realityblurred.com,54.0071
2024-06,realitysteve.com,2.8205
2024-06,realitytea.com (TotallyHer),20.0265
2024-06,realsimple.com (Meredith),12144.572400000001
2024-06,realtor.com,25076.5821
2024-06,reason.com,25.1078
2024-06,recipes.sparkpeople.com,30.65
2024-06,recipetineats.com,297.5841
2024-06,redbookmag.com (Hearst Digital),248.924
2024-06,redfin.com,28507.8004
2024-06,redorbit.com,66.2962
2024-06,refdesk.com,16.6987
2024-06,refinery29.com,489.1408
2024-06,relativelyinteresting.com,0.8099000000000001
2024-06,remezcla.com,681.0249
2024-06,rep-am.com,126.1496
2024-06,reporterherald.com,6.1643
2024-06,reserveamerica.com,9665.4655
2024-06,resetera.com,487.10040000000004
2024-06,retailmenot.com,12692.6348
2024-06,reuters.com,1331.7314
2024-06,rightbias.com,3.7531999999999996
2024-06,rivals.com,867.2918
2024-06,roadandtrack.com (Hearst Digital),4955.9888
2024-06,rockrecipes.com,3.1025
2024-06,rogerebert.com,567.1997
2024-06,rollingstone.com,3857.1653
2024-06,rome2rio.com,2135.1198999999997
2024-06,romper.com,7.8532
2024-06,rootsweb.com,227.8768
2024-06,rottentomatoes.com,1243.3942
2024-06,runnersworld.com (Rodale Inc.),1333.0787
2024-06,runningintheusa.com,497.8236
2024-06,runningshoesguru.com,11.1636
2024-06,rvtrader.com (Dominion Enterprises),2943.6427000000003
2024-06,sacbee.com (McClatchy),282.2857
2024-06,safeway.com,18515.8712
2024-06,sandiegouniontribune.com (Tribune Media),321.5804
2024-06,saratogian.com,3.913
2024-06,savannahnow.com,183.4381
2024-06,sbnation.com (Vox Media),521.1711
2024-06,science.org,2427.2514
2024-06,sciencenews.org,132.6726
2024-06,sciencing.com,11.6619
2024-06,scmp.com,114.16470000000001
2024-06,scnow.com,18.5681
2024-06,screenrant.com,1660.7689
2024-06,sdnews.com,0.3641
2024-06,seattlepi.com,536.8157
2024-06,seattletimes.com,56.0801
2024-06,secondnexus.com,3.6852
2024-06,secsports.com,6.9514
2024-06,securenetsystems.net,168.02280000000002
2024-06,serebii.net,72.9472
2024-06,seriouseats.com,3556.2087
2024-06,sfchronicle.com,522.6403
2024-06,sfgate.com,30341.0501
2024-06,sflcw.com,0.4263
2024-06,shadowandact.com,1.9584
2024-06,shape.com (Meredith),1053.5846
2024-06,sharecare.com,34.2696
2024-06,shared.com,0.5297
2024-06,shockwave.com,1187.8533
2024-06,shopgoodwill.com,78423.4363
2024-06,showmetheyummy.com,41.9386
2024-06,si.com (Sports Illustrated) (Maven),41737.359
2024-06,sierrastar.com,0.1533
2024-06,signupgenius.com,1669.4019
2024-06,silive.com,430.9673
2024-06,silvergames.com,16.2402
2024-06,simplyrecipes.com,7162.3850999999995
2024-06,singlecare.com,123.9572
2024-06,sitepoint.com,128.9105
2024-06,sixsistersstuff.com,143.5654
2024-06,skinnytaste.com,414.5669
2024-06,skyscanner.com,2509.5795
2024-06,skyscrapercity.com,2.7856
2024-06,skysports.com,170.4938
2024-06,slashedbeauty.com,1.5313
2024-06,slashgear.com,53.7143
2024-06,slideshare.net,9210.2323
2024-06,slimmingeats.com,4.1003
2024-06,smallseotools.com,244.5553
2024-06,smartasset.com,36399.2563
2024-06,smartertravel.com,1093.0903
2024-06,smith-wessonforum.com,408.3535
2024-06,smithsonianmag.com,772.3507999999999
2024-06,sneakernews.com,7065.039699999999
2024-06,soaphub.com,75.7042
2024-06,socialblade.com,899.5519999999999
2024-06,socscistatistics.com,0.8016
2024-06,sofifa.com,18.3549
2024-06,softschools.com,20.9658
2024-06,softwaretestinghelp.com,61.1675
2024-06,songkick.com,281.2767
2024-06,songsterr.com,275.8567
2024-06,sourceforge.net,1374.8215
2024-06,sourcenewspapers.com,1.0816
2024-06,southernliving.com (Meredith),7310.065200000001
2024-06,southernsavers.com,23.8217
2024-06,southyourmouth.com,72.4814
2024-06,space.com (Purch),9107.4105
2024-06,spaceshipsandlaserbeams.com,129.1656
2024-06,spanishdict.com,8969.213
2024-06,sparknotes.com,15.3541
2024-06,speedtest.net,9654.3022
2024-06,spendwithpennies.com,7.3847
2024-06,spin.com,1105.6595
2024-06,spoonuniversity.com,880.0889999999999
2024-06,sportingnews.com,6815.544
2024-06,sports.yahoo.com,212.1387
2024-06,sportskeeda.com,261.9533
2024-06,sportslogos.net,32.2177
2024-06,sportsonearth.com,52.4821
2024-06,spotrac.com,1275.2053
2024-06,standard.net,67.4486
2024-06,staradvertiser.com,3118.8903
2024-06,starcitygames.com,2285.9579
2024-06,starnewsonline.com,29.7211
2024-06,starradiovegas.com,0.2552
2024-06,startribune.com,35.7184
2024-06,starwars.fandom.com,434.4578
2024-06,statisticsglobe.com,0.7269
2024-06,statology.org,777.4097
2024-06,stltoday.com,873.7092
2024-06,stockcharts.com,550.3053
2024-06,stocktwits.com,22.198999999999998
2024-06,strategywiki.org,956.2088999999999
2024-06,streetinsider.com,11.7668
2024-06,studystack.com,12.493400000000001
2024-06,stylebyemilyhenderson.com,19.4203
2024-06,styleforum.net,189.6653
2024-06,sudoku.com,2095.0545
2024-06,sugarfreemom.com,162.4528
2024-06,sugarspunrun.com,1247.7705
2024-06,sunherald.com (McClatchy),24.6514
2024-06,sunset.com (Sunset Publishing),48.531
2024-06,superstreetonline.com,1.2156
2024-06,surfchex.com,20.4506
2024-06,sweetcsdesigns.com,1.3026
2024-06,sweetyhigh.com,5.0901
2024-06,syracuse.com,2391.0582
2024-06,tab.gladly.io,306.8904
2024-06,tablespoon.com,362.6376
2024-06,tabs.ultimate-guitar.com,158.31040000000002
2024-06,tallahasseemagazine.com,0.8061
2024-06,tampabay.com,4907.1296999999995
2024-06,tastefullyoffensive.com,19.1291
2024-06,tasteofcountry.com,143.4725
2024-06,tasteofhome.com,3792.0354
2024-06,tastingtable.com,458.0856
2024-06,tauntongazette.com,279.3991
2024-06,teamblind.com,273.4847
2024-06,"techbargains.com (Ziff Davis, Inc.)",1341.3677
2024-06,techcrunch.com,889.4265
2024-06,techlicious.com,81.47680000000001
2024-06,techradar.com (Future Publishing),1422.1526
2024-06,techwalla.com (Leaf Group),99.41149999999999
2024-06,ted.com,10130.415
2024-06,teenvogue.com (Condé Nast),35.4077
2024-06,telegraph.co.uk,973.418
2024-06,temeculablogs.com,23.6729
2024-06,temptalia.com,372.8131
2024-06,tennessean.com (Gannett),1040.857
2024-06,text-compare.com,3.7108
2024-06,textbooks.com,160.6343
2024-06,theadvocate.com,621.8462
2024-06,theahl.com,22.962699999999998
2024-06,theatlantic.com,2520.2723
2024-06,thebalance.com,1009.7454000000001
2024-06,thebalancecareers.com,0.3888
2024-06,thebalancemoney.com,1014.8181000000001
2024-06,thebiglead.com (Gannett),384.2297
2024-06,thebigmansworld.com,87.9114
2024-06,theblackfriday.com,39.3748
2024-06,theboot.com,6.266
2024-06,thebostonchannel.com,1.5095
2024-06,thechunkychef.com,12.5042
2024-06,thecozycook.com,213.86399999999998
2024-06,thecrimson.com,179.72410000000002
2024-06,thedailybeast.com (IAC),194.7825
2024-06,thedailymeal.com,104.832
2024-06,theday.com,2523.6826
2024-06,thedirect.com,128.2459
2024-06,theeverygirl.com,57.2195
2024-06,thefamouspeople.com,13.7832
2024-06,thefederalist.com,379.3565
2024-06,thefreedictionary.com,1091.5865
2024-06,thegamer.com,356.7833
2024-06,thegazette.com,433.8163
2024-06,theglobeandmail.com,153.716
2024-06,theguardian.com,511.1062
2024-06,thehardtimes.net,10.7106
2024-06,thehealthy.com,13.5307
2024-06,thehighroad.org,226.84980000000002
2024-06,thehindu.com,143.841
2024-06,thehockeynews.com,89.2297
2024-06,theinertia.com,453.4807
2024-06,thejigsawpuzzles.com,517.1990000000001
2024-06,thekitchn.com,563.2678
2024-06,them.us (Condé Nast),71.5351
2024-06,themarysue.com,73.3583
2024-06,themediterraneandish.com,733.1838
2024-06,themix.net,0.1867
2024-06,thenewstribune.com (McClatchy),11.3739
2024-06,thenextweb.com,2891.7629
2024-06,theoaklandpress.com,3.7221
2024-06,theonion.com,569.9981
2024-06,thepointsguy.com,2463.2682
2024-06,theprint.in,267.4888
2024-06,therichest.com,87.0677
2024-06,therighthairstyles.com,432.919
2024-06,thesaurus.com,809.4951
2024-06,thescore.com,670.783
2024-06,thesimplyluxuriouslife.com,0.7508999999999999
2024-06,theslowroasteditalian.com,226.7365
2024-06,thespruce.com,14864.7608
2024-06,thespruceeats.com,6625.4367
2024-06,thestar.com,23.9322
2024-06,thestranger.com,7.0065
2024-06,thestreet.com,1151.2734
2024-06,thetakeout.com,61.4308
2024-06,thethings.com,7.0852
2024-06,thetimes-tribune.com,522.8853
2024-06,theurbanlist.com,1.4476
2024-06,theverge.com (Vox Media),8785.8915
2024-06,theweathernetwork.com,65.9085
2024-06,theweek.com,27.7807
2024-06,thewrap.com,406.34189999999995
2024-06,thingiverse.com,2605.4258
2024-06,thisislocallondon.co.uk,3.3422
2024-06,thoughtco.com,1721.0622999999998
2024-06,thriftytraveler.com,2487.3962
2024-06,thrillist.com,272.3485
2024-06,thumpertalk.com,784.9285
2024-06,tidymom.net,47.8926
2024-06,tiermaker.com,4973.222299999999
2024-06,time.com (Time USA),4480.6238
2024-06,timeanddate.com,42.1502
2024-06,timeout.com,131.0931
2024-06,times-standard.com,43.9145
2024-06,timesdispatch.com,1.0384
2024-06,timesnews.net,85.29379999999999
2024-06,timesofindia.indiatimes.com,319.51390000000004
2024-06,tinyurl.com,37.3934
2024-06,tistory.com,1448.2615
2024-06,titantv.com,6432.374
2024-06,tlc.com,357.7112
2024-06,todayifoundout.com,46.960300000000004
2024-06,tomsguide.com (Purch),11079.0008
2024-06,topgear.com,788.4019000000001
2024-06,topspeed.com,3.3755
2024-06,trabalhosfeitos.com,3.9734
2024-06,trackwrestling.com,270.024
2024-06,traderie.com,474.04409999999996
2024-06,transfermarkt.us,3980.9025
2024-06,travelandleisure.com (Meredith),35951.5065
2024-06,treehugger.com,2357.6719
2024-06,trendir.com,5.9922
2024-06,triblive.com,183.7134
2024-06,tricolor.entravision.com,0.7159
2024-06,"tripadvisor.com (TripAdvisor, Inc.)",808274.0831
2024-06,tripsavvy.com,1652.6887
2024-06,tripstodiscover.com,15.4822
2024-06,troyrecord.com,1.2357
2024-06,truepeoplesearch.com,260.5461
2024-06,trulia.com (Zillow Group),26.1577
2024-06,trustedpsychicmediums.com,6.5146999999999995
2024-06,trustpilot.com,2565.7127
2024-06,tunefind.com,9.7837
2024-06,tutorialspoint.com,160.5206
2024-06,tutsplus.com,8.2253
2024-06,tvfanatic.com,424.9782
2024-06,tvguide.com (CBS Interactive),2856.7022
2024-06,tvone.tv,6.8518
2024-06,twentytwowords.com,41.5983
2024-06,twincities.com,250.04680000000002
2024-06,twopeasandtheirpod.com,150.8688
2024-06,twtd.co.uk,0.1689
2024-06,typingclub.com,100.91199999999999
2024-06,uberhumor.com,2287.2129
2024-06,uclabruins.com,2.211
2024-06,ukutabs.com,1241.1284
2024-06,ultimateclassicrock.com,114.2496
2024-06,uploadvr.com,442.846
2024-06,uproxx.com (Woven Digital),2878.6963
2024-06,usatoday.com (Gannett),24567.4628
2024-06,usatodayhss.com (Gannett),556.107
2024-06,userbenchmark.com,2872.2565999999997
2024-06,usnews.com,3706.5475
2024-06,usssa.com,63.0323
2024-06,utah.com,759.0561
2024-06,utahstateaggies.com,0.5993
2024-06,uticaod.com,829.4324
2024-06,utvdriver.com,196.9274
2024-06,valleynewslive.com,179.45229999999998
2024-06,vecteezy.com,653.41
2024-06,veganheaven.org,0.9599
2024-06,vegetariantimes.com,0.5476
2024-06,vegkitchen.com,0.5374
2024-06,veranda.com (Hearst Digital),4.8826
2024-06,verdenews.com,5.835699999999999
2024-06,verilymag.com,159.4512
2024-06,verywellhealth.com,108.6941
2024-06,verywellmind.com,1216.1451
2024-06,vetstreet.com,4577.9115
2024-06,vg247.com,69.0286
2024-06,vice.com,120.567
2024-06,vidaenelvalle.com,0.3205
2024-06,vidalatinasd.com (Tribune Media),0.2552
2024-06,videezy.com,3.1766
2024-06,videopoker.com,2.3769
2024-06,vitals.com,162.5381
2024-06,vogue.co.uk (Condé Nast),140.4361
2024-06,vons.com,1653.5218
2024-06,vox.com (Vox Media),6098.5987
2024-06,vulture.com,343.551
2024-06,vwvortex.com,65.7525
2024-06,w3schools.com,95.0813
2024-06,wacotrib.com,265.0312
2024-06,wallpapers.com,67.7799
2024-06,wallstreetoasis.com,109.2338
2024-06,wane.com,349.435
2024-06,wardrobeoxygen.com,2.2645
2024-06,warpedspeed.com,38.4827
2024-06,washingtonexaminer.com,59.5885
2024-06,washingtonpost.com,19358.8945
2024-06,watchuseek.com (VerticalScope Inc),6529.5823
2024-06,wboc.com,2.6332
2024-06,wcvb.com,327.78180000000003
2024-06,wdam.com,4.9172
2024-06,wdef.com,1.1356
2024-06,wdjx.com,2.4353
2024-06,wdrb.com,25.7335
2024-06,wdsu.com,6.5745
2024-06,weareteachers.com,1694.5868
2024-06,weather.com (The Weather Company),969.1106
2024-06,webdesignledger.com,1.6881
2024-06,webmail1.earthlink.net,2059.4292
2024-06,websudoku.com,85.3913
2024-06,weddingbee.com,3.3517
2024-06,weeklysauce.com,23.1599
2024-06,westword.com,3.1475
2024-06,wfla.com,1580.1992
2024-06,wfmj.com,16.5448
2024-06,wfxl.com,2.3477
2024-06,wgal.com,44.4496
2024-06,wgrz.com,18.055500000000002
2024-06,whatismyipaddress.com,6831.668299999999
2024-06,whatscookingamerica.net,195.708
2024-06,whattoexpect.com,136.4362
2024-06,whec.com,2464.439
2024-06,whitepages.com,32860.4121
2024-06,who13.com,86.8535
2024-06,whowhatwear.com,23.8364
2024-06,wikidot.com,8.1977
2024-06,wikifeet.com,6142.2612
2024-06,wikihow.com,1867.2095
2024-06,wild941.com,1.5537
2024-06,wildtangent.com,329.02340000000004
2024-06,willcookforsmiles.com,9.9941
2024-06,wilx.com,146.3779
2024-06,windowscentral.com,1251.2848
2024-06,winknews.com,158.9727
2024-06,winteriscoming.net,3.582
2024-06,wired.com (Condé Nast),2340.5251
2024-06,wishtv.com,4182.525
2024-06,wisn.com,13.2324
2024-06,wistv.com (WorldNow),502.5512
2024-06,wivb.com,8047.0854
2024-06,wjcl.com,12.3314
2024-06,wjhg.com,323.7908
2024-06,wkbw.com,7.7832
2024-06,wkrg.com,35.2076
2024-06,wlky.com,61.8519
2024-06,wmagazine.com,105.2021
2024-06,wmdt.com,1.4782
2024-06,wmtw.com,11.3013
2024-06,wmur.com,2989.8193
2024-06,wnba.com (Turner Digital),5851.2393
2024-06,wndu.com,7.4609
2024-06,wnyt.com,8882.5538
2024-06,womangettingmarried.com,0.2343
2024-06,women.webmd.com,1.0814
2024-06,womenshealthmag.com (Rodale Inc.),254.9417
2024-06,wonderhowto.com (Purch),116.6351
2024-06,woodtv.com,150.9152
2024-06,woot.com,10572.9053
2024-06,word.tips,3140.8842999999997
2024-06,wordfind.com,3.804
2024-06,wordplays.com,4967.4169
2024-06,wordpress.com,88.0135
2024-06,wordtwist.puzzlebaron.com,37.3105
2024-06,workandmoney.com,9.5012
2024-06,worldatlas.com,29.0544
2024-06,worldsurfleague.com,2320.8031
2024-06,worldtimebuddy.com,149.1895
2024-06,worldweatheronline.com,12.4986
2024-06,wotv4women.com,0.1961
2024-06,wowprogress.com,22.2227
2024-06,wowwiki.com,0.1912
2024-06,wpbf.com,17.2087
2024-06,wpri.com,141.643
2024-06,wptv.com,438.7276
2024-06,wral.com,977.8382
2024-06,wrbl.com,2.4651
2024-06,wrex.com,368.0363
2024-06,wrif.com,0.7019
2024-06,writersdigest.com,267.5624
2024-06,wrtv.com,15.9648
2024-06,wsaw.com,96.1941
2024-06,wsbtv.com (Cox Enterprises),667.0095
2024-06,wsj.com,776.079
2024-06,wsmv.com,1451.1631
2024-06,wtam.iheart.com,1.1019
2024-06,wtatennis.com,778.8778
2024-06,wtop.com,2946.6841
2024-06,wtvr.com,377.1594
2024-06,wtxl.com,66.5301
2024-06,wvgazettemail.com,27.5758
2024-06,wwaytv3.com,8.6768
2024-06,wwe.com,11503.855500000001
2024-06,wweek.com,165.51999999999998
2024-06,wwlp.com,227.9668
2024-06,wwmt.com,613.9629
2024-06,www2.ljworld.com,297.3351
2024-06,xda-developers.com,1180.0512
2024-06,xonecole.com,0.496
2024-06,yahoo.com,124554.755
2024-06,ynetnews.com,632.1053
2024-06,yogajournal.com,19249.4171
2024-06,yourdictionary.com,734.2547
2024-06,zacks.com,179.4004
2024-06,zdnet.com (CBS Interactive),1449.7563
2024-06,zillow.com,914.1001
2024-06,zone.msn.com,70.0346
2024-07,1001fonts.com,146.6553
2024-07,1051thebounce.com,0.504
2024-07,1073jamz.com,2.7321999999999997
2024-07,1077theeagle.com,1.1921
2024-07,10tv.com,398.4848
2024-07,11alive.com,468.09799999999996
2024-07,123helpme.com,2.7635
2024-07,12news.com,13.4432
2024-07,12tomatoes.com,124.7018
2024-07,247sports.com,902.1312
2024-07,270towin.com,2633.33
2024-07,2news.com,118.7607
2024-07,411.com,42.37
2024-07,5e.tools,112.5284
2024-07,5newsonline.com,34.035
2024-07,6abc.com,130.3179
2024-07,6pm.com,204.8696
2024-07,91mobiles.com,145.137
2024-07,925maxima.com,2.1170999999999998
2024-07,931elrey.com,0.3007
2024-07,93x.com,1.2554
2024-07,955thefish.com,1.8001
2024-07,963jackfm.com,6.2031
2024-07,963kklz.com,12.624500000000001
2024-07,9and10news.com,4.5882
2024-07,9news.com,27.744500000000002
2024-07,9to5mac.com,409.92960000000005
2024-07,Facebook,3116425.5068
2024-07,Hulu,2984636.7928
2024-07,Instagram,5479190.4248
2024-07,Netflix,533379.1886
2024-07,OTT Streaming Services (General),2344815.6355
2024-07,Paramount+,334358.35610000003
2024-07,Peacock,2686012.8972
2024-07,Pluto TV,499970.8102
2024-07,Snapchat,89930.2478
2024-07,TikTok,2542663.2237
2024-07,Tubi,257191.1054
2024-07,Twitch,18869.8604
2024-07,YouTube,3211268.5869
2024-07,abc-7.com,2.094
2024-07,abc27.com,112.0931
2024-07,abc4.com,581.5105
2024-07,abc7.com,262.0512
2024-07,abcactionnews.com,73.1075
2024-07,abcnews.go.com,278.092
2024-07,accuweather.com,647.0418
2024-07,active.com,14988.4548
2024-07,actorsaccess.com,3581.5548
2024-07,additudemag.com,105.4287
2024-07,adsoftheworld.com,0.2189
2024-07,adultswim.com,585.3481
2024-07,advancedbackgroundchecks.com,690.9674
2024-07,advocate.com,4579.7255
2024-07,afamilyfeast.com,63.882799999999996
2024-07,afar.com,725.0263
2024-07,africanbites.com,5.4965
2024-07,agupdate.com,1.575
2024-07,aheadofthyme.com,72.2954
2024-07,"airfarewatchdog.com (TripAdvisor, Inc.)",27.698800000000002
2024-07,akc.org,3361.486
2024-07,al.com,2242.7974
2024-07,aljazeera.com,1091.4022
2024-07,aljazeera.net,5813.4117
2024-07,all3dp.com,2623.6433
2024-07,allmusic.com,651.4706
2024-07,allrecipes.com (Meredith),10345.9176
2024-07,allure.com (Condé Nast),131.6464
2024-07,almanac.com,1422.8903
2024-07,altpress.com,64.7122
2024-07,amazingribs.com,870.723
2024-07,amazon.com,8079.2065
2024-07,americansongwriter.com,587.0333
2024-07,americantowns.com,0.7403
2024-07,ana-white.com,307.535
2024-07,anagrammer.com,46.4039
2024-07,androidcentral.com (Mobile Nations),262.8798
2024-07,androidheadlines.com,3.2371
2024-07,androidpolice.com,123.613
2024-07,andscape.com,148.6396
2024-07,animalcrossingworld.com,1.4001
2024-07,answers.com (Answers Corporation),345.3166
2024-07,aol.com,332.5055
2024-07,apieceofrainbow.com,3.7989
2024-07,apnews.com,33.8027
2024-07,appleinsider.com,2850.4771
2024-07,appletoolbox.com,1.1252
2024-07,architecturaldigest.com (Condé Nast),440.6427
2024-07,arrowheadpride.com,1806.8383
2024-07,arstechnica.com (Condé Nast),730.3409
2024-07,artofmanliness.com,930.3972
2024-07,ask.com (IAC),82.2945
2024-07,askamanager.org,4694.5441
2024-07,astrologyzone.com,130.7634
2024-07,asweetpeachef.com,0.9956
2024-07,athletic.net,1416.9009999999998
2024-07,athlonsports.com,336.7321
2024-07,atlantamagazine.com,2.3715
2024-07,att.com (AT&T),85.1022
2024-07,audiogon.com,1577.2955
2024-07,audiomack.com,7.05
2024-07,autoevolution.com,2019.9855
2024-07,autoguide.com,2627.3275
2024-07,automotiveforums.com,61.0958
2024-07,autos.yahoo.com,37.013
2024-07,autostraddle.com,69.7601
2024-07,autotrader.com (Cox Enterprises),82444.3018
2024-07,autoweek.com,974.3958
2024-07,autowise.com,13.5171
2024-07,avclub.com,1909.8948
2024-07,aviewfrommyseat.com,3263.9365000000003
2024-07,avsforum.com (VerticalScope Inc),5671.5381
2024-07,awealthofcommonsense.com,9.4164
2024-07,awfulannouncing.com,144.8168
2024-07,axios.com,854.0603
2024-07,azcentral.com (Gannett),2568.9251999999997
2024-07,azfamily.com,841.6457
2024-07,azlyrics.com,126.4079
2024-07,babycenter.com,810.1102
2024-07,babylonbee.com,102.2879
2024-07,backpacker.com,757.2779
2024-07,backyardboss.net,0.4575
2024-07,baeldung.com,1138.5912
2024-07,bakerbynature.com,4.1178
2024-07,bakersfieldnow.com,90.2278
2024-07,bakingmischief.com,4.2262
2024-07,ballotpedia.org,1282.4966
2024-07,baltimorebaseball.com,47.7896
2024-07,baltimoresun.com (Tribune Media),684.8963
2024-07,bandsintown.com,1998.3397
2024-07,bangordailynews.com,597.1035
2024-07,barchart.com,36.0026
2024-07,barefeetinthekitchen.com,10.6478
2024-07,barrons.com,360.7262
2024-07,barstoolsports.com,20.5537
2024-07,baseball-reference.com,421.77830000000006
2024-07,baseballamerica.com,582.7161
2024-07,basketball-reference.com,273.4558
2024-07,batman-news.com,10.3098
2024-07,batterypower.com,70.5843
2024-07,bearingarms.com,42.9824
2024-07,beckershospitalreview.com,1210.4297
2024-07,beebom.com,1977.494
2024-07,behindthesteelcurtain.com,235.3612
2024-07,belk.com,27161.9201
2024-07,belleofthekitchen.com,2.5348
2024-07,bestbuy.com,720006.5046
2024-07,bestlifeonline.com,13.7397
2024-07,bestplaces.net,117.1083
2024-07,bestproducts.com,1973.3287
2024-07,beyondfrosting.com,2.7503
2024-07,bhg.com (Meredith),1493.0050999999999
2024-07,biblegateway.com,181.41230000000002
2024-07,biblehub.com,174.9083
2024-07,bicycling.com (Rodale Inc.),413.5828
2024-07,bigblueinteractive.com,41.5004
2024-07,bigblueview.com,106.5144
2024-07,bigbrothernetwork.com,0.519
2024-07,biggerbolderbaking.com,4.7986
2024-07,bikeforums.net,1266.9379
2024-07,bikeradar.com (Immediate Media),650.2691
2024-07,bikerumor.com,2.2771
2024-07,billboard.com,9279.2496
2024-07,biography.com,13.4181
2024-07,birdsandblooms.com,13.4061
2024-07,bismanonline.com,400.4819
2024-07,bisnow.com,1056.5008
2024-07,bizfluent.com,0.8026
2024-07,bizjournals.com,178.8413
2024-07,blackfilm.com,2.2746
2024-07,blackfriday.com,0.3885
2024-07,blavity.com,4403.7388
2024-07,blazersedge.com,231.9572
2024-07,bleacherreport.com (Turner Digital),1403.6782
2024-07,bleedinggreennation.com,801.4738
2024-07,blockshopper.com,18.719
2024-07,bloggingtheboys.com,82.8878
2024-07,bloomberg.com,223.4098
2024-07,blu-ray.com,713.1609000000001
2024-07,bmwblog.com,147.3624
2024-07,boats.com (Dominion Enterprises),321.09839999999997
2024-07,bobvila.com,17.776699999999998
2024-07,bodybuilding.com,1579.0975
2024-07,boingboing.net,158.075
2024-07,boldsky.com,266.08820000000003
2024-07,bonappetit.com (Condé Nast),4079.3935
2024-07,bookrags.com,45.659000000000006
2024-07,boredpanda.com,243.86610000000002
2024-07,boston.com,2077.8932
2024-07,bostonglobe.com,1285.8873
2024-07,bostonmagazine.com,16.9606
2024-07,bovinevetonline.com,4.1024
2024-07,bradsdeals.com,1659.6747
2024-07,brainly.com,2706.1157000000003
2024-07,brides.com,1599.587
2024-07,britannica.com,565.5882
2024-07,broadwayworld.com,741.4816
2024-07,brooklynvegan.com,123.745
2024-07,brothers-brick.com,16.3482
2024-07,browndailyherald.com,1157.0736
2024-07,brusheezy.com,1.8156
2024-07,budgetbytes.com,74.0877
2024-07,bulbapedia.bulbagarden.net,134.3306
2024-07,burntorangenation.com,83.0985
2024-07,business-standard.com,451.644
2024-07,businessinsider.com,115967.7804
2024-07,butterwithasideofbread.com,9.716
2024-07,buzzfeed.com,63025.6624
2024-07,buzzfeednews.com,72.28370000000001
2024-07,byrdie.com,2096.7516
2024-07,c-span.org,8561.5871
2024-07,cafedelites.com,35.6148
2024-07,calculator.net,2151.9018
2024-07,calculatorsoup.com,177.7056
2024-07,calendarlabs.com,13.0356
2024-07,cambio.com,0.3893
2024-07,campendium.com,226.9003
2024-07,campgrounds.rvlife.com,43.1142
2024-07,candycrush-cheats.com,58.463499999999996
2024-07,cantstayoutofthekitchen.com,2.9562
2024-07,capitalfm.com,40.89319999999999
2024-07,carcomplaints.com,225.72140000000002
2024-07,careertrend.com,1.1369
2024-07,cargurus.com,15077.286900000001
2024-07,carlsbadcravings.com,20.2358
2024-07,cars.com (Gannett),99658.7614
