Date,Brand_Leaf,Link_to_Creative,Spend_USD
2024-07,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/Jmvcxyv5snbJrHiRw4JlUA.png,48205.523199999996
2024-07,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/1aGGjodIReSiYx2VQEDFVA.png,48140.8876
2024-07,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/841965436cb66433/media,78923.3886
2024-07,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/65b82a2caea78db6/media,64320.940200000005
2024-07,Capital One Business Cards,https://s3.amazonaws.com/YM_Ads/y45sHmBmaAWAiXYStMRWcw.png,4424.8787999999995
2024-07,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/-GjqgrsLwTowigFb01KY6A.mp4,420.1729
2024-07,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/aNCXE_NOBYm1fLPbWLttxg.png,259.6183
2024-07,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-6105673657324680194.png,9284.9267
2024-07,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/1770405158471756804.png,7311.5662
2024-07,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-7718067767485721391.png,7217.462500000001
2024-07,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/b3b58ee6e1446a71/media,105333.8473
2024-07,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/271b0288492f0936/media,77843.48
2024-07,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/9505f4cb25689192/media,63538.1621
2024-07,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/bZYDCfCNDGOcsy2Nx7LF5Q.mp4,46696.8403
2024-07,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/jL7_gmORk2Ual0j_YZoBDA.webm,36641.5418
2024-07,Capital One Commercial Banking,https://x-ad-assets.s3.amazonaws.com/media_asset/f233b289a5da98f4/media,29404.5818
2024-07,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-5590069525949737087.png,321823.3502
2024-07,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/4222168919186024052.png,58879.8986
2024-07,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/143153815209730257.jpeg,31471.4718
2024-07,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/-7154987572903099148.png,147903.0465
2024-07,Capital One Financial Corporation (General),https://x-ad-assets.s3.amazonaws.com/media_asset/f4b92465c50feaac/media,102409.1511
2024-07,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/6377332822816964517.png,41806.4528
2024-07,Capital One Mobile App,https://x-ad-assets.s3.amazonaws.com/media_asset/2f9c3d57fabc0970/media,177.6491
2024-07,Capital One Mobile App,https://s3.amazonaws.com/YM_Ads/6_a60SXl9AtriWG0VExmxA.png,107.3875
2024-07,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ZX2dDxIiLYjKQe7h_p6L5A.png,346309.52760000003
2024-07,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ONd7dOtajpOAFvPwrSHpPg.png,85720.2002
2024-07,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/FX6ILPQdFiUsuvm6qUq0Zw.png,79109.5808
2024-07,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/fYTLHJaWfn2EeBuUqyaNBA.png,21934.3754
2024-07,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/IJLKbWtrjnBEAlntMP3lfw.png,16607.1109
2024-07,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/oIvg4HAD_qF66G-9bLp3Fg.png,3616.5319
2024-07,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/3U8vE9_0H40ioznQpqf3Kw.png,18442.4601
2024-07,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/OzVhBa9GdBMy198S5d9zCQ.png,12922.0097
2024-07,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/_VdI34obhe2SE8BxhfLMHA.png,7837.6288
2024-07,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/8kzbhybUIrq8qae8PfRQWw.png,13267.1149
2024-07,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/GWg7Jx-WauB9LN9gjB6ngg.png,12004.2282
2024-07,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/zUf1YI-mybtXxokvEsQ4Hg.png,9763.6346
2024-07,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-3197644712042417449.png,26729.1455
2024-07,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/1rSepq7t1wNDTOFJe3EjDg.png,3150.5067
2024-07,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/77Gaw-6yTOi8GBcUzBYNRw.png,1690.6184
2024-07,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/tQ_zqPH_PQJzYXbz83SWEg.png,689.2104
2024-07,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/5668199909030255861.png,441302.3925
2024-07,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-9147211259769290841.png,440849.4596
2024-07,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-5155846353666472399.png,218866.4256
2024-07,CreditWise,https://s3.amazonaws.com/YM_Ads/7587966287898122190.png,14954.692500000001
2024-07,CreditWise,https://s3.amazonaws.com/YM_Ads/4395743060861814552.png,5809.3855
2024-07,CreditWise,https://x-ad-assets.s3.amazonaws.com/media_asset/bf51c127c177821d/media,2695.8582
2024-07,Guaranteed (Secured Mastercard),https://s3.amazonaws.com/YM_Ads/xRH-xnQX7pKeevgppvUqMw.png,332.5806
2024-07,Quick Check,https://s3.amazonaws.com/YM_Ads/2189284682074720470.png,54250.681899999996
2024-07,Quick Check,https://x-ad-assets.s3.amazonaws.com/media_asset/136a51287de281da/media,985.8162
2024-07,Quick Check,https://s3.amazonaws.com/YM_Ads/-5328450710150635353.png,541.8284
2024-07,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/1210536263535481562.png,3054.1923
2024-07,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/uJtqGK02s7JyRVTyFopU-Q.png,809.6129
2024-07,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/VjCqVBQ5igzc0SpPMN2vyg.png,421.3645
2024-07,Savor Card,https://s3.amazonaws.com/YM_Ads/-1857293459251042779.png,60335.6152
2024-07,Savor Card,https://s3.amazonaws.com/YM_Ads/ol3JgQVTVxSo4oVcMdHoAg.png,1297.6533
2024-07,Savor Card,https://s3.amazonaws.com/YM_Ads/_u6tW4EhNPaRqfMwV84Oxw.png,659.271
2024-07,Smart Rewards Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cc7b4b8f52e5fc47/media,2321.2166
2024-07,Smart Rewards Card,https://x-ad-assets.s3.amazonaws.com/media_asset/21b54ee9d83b2963/media,242.766
2024-07,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/c4265825662a3b27/media,334415.9801
2024-07,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/daf7f67fdd155253/media,311145.3502
2024-07,Venture Card,https://s3.amazonaws.com/YM_Ads/-8172075211507506295.png,193323.8123
2024-07,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/bfb550c8758c8c1b/media,971238.9089
2024-07,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/664eb6726159d0c8/media,726839.7615
2024-07,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cbfb717450bc226f/media,711927.4893
2024-08,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/22388a0f8154ab1c/media,451157.3433
2024-08,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/46ce1a492a28ae2a/media,300110.669
2024-08,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/3e1a9b9a207d8315/media,147894.8954
2024-08,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/a1156bd68bc51f06/media,594905.5634
2024-08,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/706d1ac423bb79a9/media,469280.6279
2024-08,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/2c5e4b02aef0b78f/media,214174.8492
2024-08,Capital One 360,https://s3.amazonaws.com/YM_Ads/8535314480578865806.png,118406.7444
2024-08,Capital One 360,https://s3.amazonaws.com/YM_Ads/-4973890239884387960.png,118379.7227
2024-08,Capital One 360,https://s3.amazonaws.com/YM_Ads/8209359850725817481.png,102556.3667
2024-08,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/5768309717890557925.png,195647.7578
2024-08,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/-6379784169167074708.png,55636.2798
2024-08,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/3756304625482037198.png,43447.913100000005
2024-08,Capital One 360 Cafe Banks,https://x-ad-assets.s3.amazonaws.com/media_asset/cb54fa8c1b41f59b/media,377890.8187
2024-08,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/7rwJpLNpgfUBh5Kf5KLkhg.mp4,133954.4346
2024-08,Capital One 360 Cafe Banks,https://x-ad-assets.s3.amazonaws.com/media_asset/5fe85c209692ba70/media,97251.5973
2024-08,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/5cfecb5bbb44d56d/media,3517087.58
2024-08,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/0575b1698f987168/media,203797.7787
2024-08,Capital One 360 Checking,https://s3.amazonaws.com/YM_Ads/3240547725944893142.png,147952.3952
2024-08,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/1aGGjodIReSiYx2VQEDFVA.png,65675.6633
2024-08,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/Jmvcxyv5snbJrHiRw4JlUA.png,50269.7057
2024-08,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/7TO2F1cU5z_jBlxTpkNPWw.png,47554.9019
2024-08,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/65b82a2caea78db6/media,44233.1606
2024-08,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/841965436cb66433/media,19131.3394
2024-08,Capital One Business Cards,https://s3.amazonaws.com/YM_Ads/4022798137910065611.png,11063.6917
2024-08,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/-3S6X9HtHWC8JjjkPYg3Kg.png,942.8431
2024-08,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-7718067767485721391.png,7712.4372
2024-08,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/3003015262904477278.png,4997.4192
2024-08,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-3773592960827380259.png,4967.3346
2024-08,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/0e2b1491eaa6d178/media,72714.8752
2024-08,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/682c18a657896c18/media,43804.92
2024-08,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/b3b58ee6e1446a71/media,25158.6669
2024-08,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/7919245615486085121.png,59788.7066
2024-08,Capital One Commercial Banking,https://x-ad-assets.s3.amazonaws.com/media_asset/f233b289a5da98f4/media,35490.2317
2024-08,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/bZYDCfCNDGOcsy2Nx7LF5Q.mp4,32409.576
2024-08,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-1488953851984947570.png,172430.3619
2024-08,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-8641971772527064839.png,59082.413
2024-08,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-3982272460362046230.png,35065.8002
2024-08,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/-7154987572903099148.png,112392.6559
2024-08,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/5281716720818245751.png,92565.578
2024-08,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/1741505979081916080.png,88365.7073
2024-08,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ZX2dDxIiLYjKQe7h_p6L5A.png,204942.9044
2024-08,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ta4Oj9x0P6ZMOWdC-4t_MQ.png,57300.1176
2024-08,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/su_b-Ohr6vk1Fb0Rpi2s1g.png,46627.4219
2024-08,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/IJLKbWtrjnBEAlntMP3lfw.png,60829.9152
2024-08,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/fYTLHJaWfn2EeBuUqyaNBA.png,57414.7136
2024-08,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/ildY938EFLAZm0584lw1ig.png,33411.0671
2024-08,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/3U8vE9_0H40ioznQpqf3Kw.png,50112.611
2024-08,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/_VdI34obhe2SE8BxhfLMHA.png,34729.3642
2024-08,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/9gPT7RBoB-sMFyevkwGp9w.png,25725.2349
2024-08,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/zUf1YI-mybtXxokvEsQ4Hg.png,62456.0416
2024-08,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/8kzbhybUIrq8qae8PfRQWw.png,50595.1519
2024-08,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/GWg7Jx-WauB9LN9gjB6ngg.png,35129.936200000004
2024-08,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-3197644712042417449.png,14804.5102
2024-08,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/77Gaw-6yTOi8GBcUzBYNRw.png,2022.2245
2024-08,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/1rSepq7t1wNDTOFJe3EjDg.png,1623.1897
2024-08,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/tQ_zqPH_PQJzYXbz83SWEg.png,11381.5818
2024-08,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/O64D9LNz3e9fDcp2b7kLKw.png,3378.6746
2024-08,Capital One Walmart Rewards Card,https://s3.amazonaws.com/YM_Ads/HgEzycjNoAxi6QB0QPvUTA.png,3002.7456
2024-08,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-5155846353666472399.png,465898.2568
2024-08,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/5668199909030255861.png,344000.6245
2024-08,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/2926741121376111280.png,71274.2892
2024-08,CreditWise,https://s3.amazonaws.com/YM_Ads/7874036022151363919.png,8830.917300000001
2024-08,CreditWise,https://s3.amazonaws.com/YM_Ads/7587966287898122190.png,8464.1531
2024-08,CreditWise,https://s3.amazonaws.com/YM_Ads/51974795035720574.png,6612.2063
2024-08,Guaranteed (Secured Mastercard),https://x-ad-assets.s3.amazonaws.com/media_asset/f8e7e3657a77e45f/media,1041.1913
2024-08,Guaranteed (Secured Mastercard),https://s3.amazonaws.com/YM_Ads/6281369595030516983.png,640.9839
2024-08,Guaranteed (Secured Mastercard),https://x-ad-assets.s3.amazonaws.com/media_asset/92fceeaf694ad6e9/media,204.88459999999998
2024-08,Quick Check,https://s3.amazonaws.com/YM_Ads/9061301210183800756.png,21628.5631
2024-08,Quick Check,https://x-ad-assets.s3.amazonaws.com/media_asset/cecd048cc703b820/media,1451.5822
2024-08,Quick Check,https://x-ad-assets.s3.amazonaws.com/media_asset/5fccb0260ac367e9/media,1087.3632
2024-08,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/1210536263535481562.png,558.0095
2024-08,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/VjCqVBQ5igzc0SpPMN2vyg.png,553.8285999999999
2024-08,QuickSilver Card,https://s3.amazonaws.com/YM_Ads/-992159417749383802.png,553.8033
2024-08,Savor Card,https://x-ad-assets.s3.amazonaws.com/media_asset/7f1b06de7aab5c97/media,94752.4622
2024-08,Savor Card,https://s3.amazonaws.com/YM_Ads/-3622902788273455872.png,28727.0693
2024-08,Savor Card,https://s3.amazonaws.com/YM_Ads/5681738486811736516.png,2991.2589000000003
2024-08,Smart Rewards Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cc7b4b8f52e5fc47/media,3005.6873
2024-08,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/daf7f67fdd155253/media,226675.00650000002
2024-08,Venture Card,https://s3.amazonaws.com/YM_Ads/-8172075211507506295.png,201270.6668
2024-08,Venture Card,https://s3.amazonaws.com/YM_Ads/3568537736448705445.png,148421.6914
2024-08,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/440c3b96b82044b0/media,932594.2477
2024-08,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/bfb550c8758c8c1b/media,809967.6576
2024-08,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cbfb717450bc226f/media,809748.5304
2024-08,"Wikibuy (Impossible Ventures, LLC)",https://s3.amazonaws.com/YM_Ads/7awtyKc2TUDxg8AD5MBsyg.png,16.3184
2024-09,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/22388a0f8154ab1c/media,478308.1935
2024-09,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/46ce1a492a28ae2a/media,301160.1518
2024-09,Business Spark Card,https://s3.amazonaws.com/YM_Ads/3598717512360308375.png,161123.7105
2024-09,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/a1156bd68bc51f06/media,620485.1619
2024-09,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/706d1ac423bb79a9/media,447271.4189
2024-09,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/2c5e4b02aef0b78f/media,202715.67789999998
2024-09,Capital One 360,https://s3.amazonaws.com/YM_Ads/-7707496996365445141.png,187811.48249999998
2024-09,Capital One 360,https://s3.amazonaws.com/YM_Ads/-8642932949364828267.png,130794.818
2024-09,Capital One 360,https://s3.amazonaws.com/YM_Ads/8535314480578865806.png,89127.8191
2024-09,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/-8216113736852200858.png,90987.1602
2024-09,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/5862201378219076315.png,53504.6514
2024-09,Capital One 360 CD,https://s3.amazonaws.com/YM_Ads/2158790143525246072.png,42700.1049
2024-09,Capital One 360 Cafe Banks,https://s3.amazonaws.com/YM_Ads/P33fRqBRbnlnn3yL9jMZLA.mp4,109327.3662
2024-09,Capital One 360 Cafe Banks,https://x-ad-assets.s3.amazonaws.com/media_asset/cb54fa8c1b41f59b/media,100862.0747
2024-09,Capital One 360 Cafe Banks,https://x-ad-assets.s3.amazonaws.com/media_asset/5fe85c209692ba70/media,97440.7106
2024-09,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/5cfecb5bbb44d56d/media,2599953.3388
2024-09,Capital One 360 Checking,https://x-ad-assets.s3.amazonaws.com/media_asset/619f8468a80e4f35/media,767370.1772
2024-09,Capital One 360 Checking,https://s3.amazonaws.com/YM_Ads/2727895697295517437.png,657824.101
2024-09,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/7TO2F1cU5z_jBlxTpkNPWw.png,45817.5348
2024-09,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/1aGGjodIReSiYx2VQEDFVA.png,43755.053
2024-09,Capital One Auto Navigator,https://s3.amazonaws.com/YM_Ads/Jmvcxyv5snbJrHiRw4JlUA.png,41751.7518
2024-09,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/65b82a2caea78db6/media,14303.2446
2024-09,Capital One Business Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/841965436cb66433/media,5687.0100999999995
2024-09,Capital One Business Cards,https://s3.amazonaws.com/YM_Ads/y45sHmBmaAWAiXYStMRWcw.png,702.6566
2024-09,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/-3S6X9HtHWC8JjjkPYg3Kg.png,1974.7015
2024-09,Capital One Business Finance,https://s3.amazonaws.com/YM_Ads/-GjqgrsLwTowigFb01KY6A.mp4,372.439
2024-09,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/7859437089996203037.png,32599.9098
2024-09,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/1970214825631649523.png,25000.2648
2024-09,Capital One Cardholder Benefits,https://s3.amazonaws.com/YM_Ads/-659167899280504988.png,7997.9012
2024-09,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/0e2b1491eaa6d178/media,102945.3537
2024-09,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/682c18a657896c18/media,60344.9197
2024-09,Capital One Careers,https://x-ad-assets.s3.amazonaws.com/media_asset/3c212b83b1311e52/media,10261.5516
2024-09,Capital One Commercial Banking,https://x-ad-assets.s3.amazonaws.com/media_asset/f233b289a5da98f4/media,47947.7298
2024-09,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/7919245615486085121.png,38849.8677
2024-09,Capital One Commercial Banking,https://s3.amazonaws.com/YM_Ads/bZYDCfCNDGOcsy2Nx7LF5Q.mp4,34013.4223
2024-09,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-1488953851984947570.png,192813.0491
2024-09,Capital One Consumer Cards,https://s3.amazonaws.com/YM_Ads/-8641971772527064839.png,63509.5521
2024-09,Capital One Consumer Cards,https://x-ad-assets.s3.amazonaws.com/media_asset/081668bbc4003162/media,10646.8032
2024-09,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/1741505979081916080.png,114693.0399
2024-09,Capital One Financial Corporation (General),https://s3.amazonaws.com/YM_Ads/5281716720818245751.png,90271.069
2024-09,Capital One Financial Corporation (General),https://x-ad-assets.s3.amazonaws.com/media_asset/cf4ffef33bfbd18b/media,74697.9857
2024-09,Capital One Mobile App,https://s3.amazonaws.com/YM_Ads/6_a60SXl9AtriWG0VExmxA.png,5.7025
2024-09,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/UI5BnN6laEyRRUBz2uGNKA.png,71677.5081
2024-09,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/-1fcGiWlhK9xtexURsW7Yg.png,69068.9966
2024-09,Capital One Shopping,https://s3.amazonaws.com/YM_Ads/ZX2dDxIiLYjKQe7h_p6L5A.png,59744.8107
2024-09,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/IJLKbWtrjnBEAlntMP3lfw.png,44757.1466
2024-09,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/C4rYMEuUP6YQs5S8jdzhVQ.png,17160.1907
2024-09,Capital One Small Business Banking,https://s3.amazonaws.com/YM_Ads/oIvg4HAD_qF66G-9bLp3Fg.png,12122.2341
2024-09,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/_VdI34obhe2SE8BxhfLMHA.png,51064.6243
2024-09,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/3U8vE9_0H40ioznQpqf3Kw.png,40935.7713
2024-09,Capital One Small Business Checking,https://s3.amazonaws.com/YM_Ads/9gPT7RBoB-sMFyevkwGp9w.png,18169.1882
2024-09,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/zUf1YI-mybtXxokvEsQ4Hg.png,53512.2569
2024-09,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/7QJaYosuEkmEDN8e7ADAxA.png,17973.1863
2024-09,Capital One Small Business Savings,https://s3.amazonaws.com/YM_Ads/2C-_IMzjFUpcfzrZcgmdDA.png,10547.5148
2024-09,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/-3197644712042417449.png,16413.4189
2024-09,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/pJoQF36wLdv0sR74FiQcmg.png,3698.1439
2024-09,Capital One Teen Checking,https://s3.amazonaws.com/YM_Ads/1rSepq7t1wNDTOFJe3EjDg.png,1910.4249
2024-09,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/2926741121376111280.png,331682.939
2024-09,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/5668199909030255861.png,190658.3847
2024-09,Capitol One 360 Performance Savings,https://s3.amazonaws.com/YM_Ads/-6427751036930311407.png,22483.5274
2024-09,Credit Keeper,https://x-ad-assets.s3.amazonaws.com/media_asset/ef48c83a6c1909b5/media,7728.4096
2024-09,CreditWise,https://s3.amazonaws.com/YM_Ads/o6Cum0kKSUb3OV3tJJaqvQ.png,1084.6268
2024-09,CreditWise,https://x-ad-assets.s3.amazonaws.com/media_asset/e78857fedef1eec5/media,421.3455
2024-09,CreditWise,https://x-ad-assets.s3.amazonaws.com/media_asset/bf51c127c177821d/media,179.85559999999998
2024-09,Guaranteed (Secured Mastercard),https://x-ad-assets.s3.amazonaws.com/media_asset/f8e7e3657a77e45f/media,15215.1972
2024-09,Guaranteed (Secured Mastercard),https://x-ad-assets.s3.amazonaws.com/media_asset/92fceeaf694ad6e9/media,13981.6543
2024-09,Guaranteed (Secured Mastercard),https://x-ad-assets.s3.amazonaws.com/media_asset/8e5cfe39ffc123e0/media,9050.5462
2024-09,Quick Check,https://x-ad-assets.s3.amazonaws.com/media_asset/cecd048cc703b820/media,22315.2658
2024-09,Quick Check,https://x-ad-assets.s3.amazonaws.com/media_asset/6b8ac555db93b80e/media,310.4053
2024-09,Quick Check,https://x-ad-assets.s3.amazonaws.com/media_asset/a8ca4efc58ea8166/media,220.832
2024-09,Savor Card,https://x-ad-assets.s3.amazonaws.com/media_asset/7f1b06de7aab5c97/media,63568.8511
2024-09,Savor Card,https://s3.amazonaws.com/YM_Ads/-7731369646038720477.png,863.9094
2024-09,Savor Card,https://s3.amazonaws.com/YM_Ads/ol3JgQVTVxSo4oVcMdHoAg.png,42.1765
2024-09,Smart Rewards Card,https://x-ad-assets.s3.amazonaws.com/media_asset/5d48768528842a09/media,2778.4241
2024-09,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/daf7f67fdd155253/media,299972.6349
2024-09,Venture Card,https://x-ad-assets.s3.amazonaws.com/media_asset/5bbad9d96900c02a/media,192863.1729
2024-09,Venture Card,https://s3.amazonaws.com/YM_Ads/UyZ7sBNuZ8JUj_Saoi64ug.mp4,152577.2171
2024-09,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/bfb550c8758c8c1b/media,1077766.6019
2024-09,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cbfb717450bc226f/media,1012703.2463
2024-09,Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/664eb6726159d0c8/media,592486.4042
2024-10,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/46ce1a492a28ae2a/media,734793.2713
2024-10,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/22388a0f8154ab1c/media,508502.7699
2024-10,Business Spark Card,https://x-ad-assets.s3.amazonaws.com/media_asset/cf961bfdcefda111/media,253027.6442
2024-10,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/706d1ac423bb79a9/media,717039.917
2024-10,Business Venture X Card,https://x-ad-assets.s3.amazonaws.com/media_asset/a1156bd68bc51f06/media,546418.1893
